artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Lykke Li,I Follow Rivers - The Magician Remix,281106,FALSE,2011,51,0.786,0.709,9,-5.737,0,0.0395,0.0192,0.00118,0.0845,0.285,122.019,"pop, Dance/Electronic"
M83,Midnight City,243960,FALSE,2011,76,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4E-06,0.0658,0.272,105.013,"rock, pop, metal, Dance/Electronic"
Mac Miller,Donald Trump,165908,TRUE,2011,61,0.636,0.901,1,-7.094,0,0.118,0.119,0.0,0.391,0.836,162.994,hip hop
Mann,Buzzin Remix,224333,TRUE,2011,48,0.687,0.939,10,-4.372,0,0.146,0.0887,0.0,0.283,0.539,104.029,"hip hop, pop"
Mariah Carey,Against All Odds (Take A Look at Me Now) (feat. Westlife),199480,FALSE,2011,0,0.471,0.514,1,-5.599,1,0.0315,0.584,0.0,0.103,0.373,117.338,"pop, R&B"
Matt Cardle,When We Collide,226000,FALSE,2011,46,0.443,0.683,2,-5.521,1,0.0343,0.0198,5.26E-06,0.313,0.447,81.986,pop
Nickelback,When We Stand Together,190786,FALSE,2011,65,0.446,0.9,10,-3.541,0,0.0489,0.000102,1.89E-05,0.0404,0.88,187.961,"rock, metal"
Nicole Scherzinger,Don't Hold Your Breath,197440,FALSE,2011,62,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,"pop, Dance/Electronic"
Olly Murs,Heart Skips a Beat (feat. Rizzle Kicks),202266,FALSE,2011,61,0.843,0.881,9,-3.951,1,0.0581,0.14,0.0,0.0765,0.876,110.621,"pop, Dance/Electronic"
Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),234453,FALSE,2011,71,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024,"hip hop, pop, latin"
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",252306,FALSE,2011,81,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,"hip hop, pop, latin"
Pitbull,International Love (feat. Chris Brown),227280,FALSE,2011,74,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,"hip hop, pop, latin"
Professor Green,Read All About It,235735,TRUE,2011,39,0.656,0.752,11,-5.522,0,0.0434,0.336,0.0,0.223,0.445,100.963,Dance/Electronic
Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,282400,FALSE,2011,65,0.683,0.734,4,-4.523,0,0.029,0.00112,0.0139,0.258,0.576,106.254,rock
Rihanna,We Found Love,215226,FALSE,2011,75,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,"hip hop, pop, R&B"
Rihanna,We Found Love,215226,FALSE,2011,75,0.735,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.985,"hip hop, pop, R&B"
Rihanna,Where Have You Been,242680,FALSE,2011,71,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,"hip hop, pop, R&B"
Rizzle Kicks,Down With The Trumpets,186851,FALSE,2011,59,0.753,0.88,4,-4.689,0,0.0806,0.087,0.0,0.24,0.794,115.057,hip hop
Sak Noel,Loca People - Radio Edit,215624,TRUE,2011,49,0.926,0.808,11,-3.148,0,0.0599,0.000915,0.00327,0.0515,0.701,127.998,Dance/Electronic
Selena Gomez & The Scene,Love You Like A Love Song,188453,FALSE,2011,79,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,"pop, Dance/Electronic"
Selena Gomez & The Scene,Who Says,195613,FALSE,2011,76,0.682,0.927,4,-2.915,1,0.0479,0.0843,0.0,0.149,0.744,101.019,"pop, Dance/Electronic"
Skrillex,Bangarang (feat. Sirah),215253,TRUE,2011,70,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22E-05,0.317,0.576,110.026,"hip hop, pop, Dance/Electronic"
Snoop Dogg,Sweat - Remix,195986,FALSE,2011,68,0.813,0.732,7,-5.636,1,0.03,0.0597,0.00137,0.0826,0.731,130.02,"hip hop, pop"
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207333,TRUE,2011,77,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,"hip hop, pop"
Swedish House Mafia,Save The World,213337,FALSE,2011,65,0.507,0.665,0,-7.598,1,0.0474,0.0144,0.0,0.0759,0.4,126.879,"pop, Dance/Electronic"
The Wanted,Glad You Came,197935,FALSE,2011,77,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,"pop, Dance/Electronic"
Wiz Khalifa,Black and Yellow,217666,TRUE,2011,75,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,"hip hop, pop"
Wiz Khalifa,Roll Up,227773,TRUE,2011,63,0.523,0.805,3,-5.473,1,0.192,0.0524,0.0,0.0914,0.602,125.358,"hip hop, pop"
3 Doors Down,Let Me Go,243053,FALSE,2012,52,0.478,0.863,1,-4.914,0,0.0387,0.0181,0.0,0.111,0.491,92.004,"pop, rock, metal"
Adele,Skyfall,286480,FALSE,2012,74,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,"pop, R&B"
Alesso,Years - ラジオ・エディット,195480,FALSE,2012,0,0.37,0.823,2,-6.245,1,0.0805,0.00234,1.91E-06,0.174,0.323,128.008,"pop, Dance/Electronic"
alt-J,Breezeblocks,227080,FALSE,2012,71,0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071,rock
Asaf Avidan & the Mojos,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],212360,FALSE,2012,0,0.821,0.676,3,-6.366,0,0.0547,0.187,0.0001,0.0927,0.559,119.012,pop
Avicii,Silhouettes - Original Radio Edit,211880,FALSE,2012,53,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,"pop, Dance/Electronic"
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,208316,FALSE,2012,68,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67E-05,0.316,0.638,127.946,"pop, Dance/Electronic"
Blazin' Squad,Crossroads - Radio Edit,188693,FALSE,2012,40,0.661,0.746,4,-5.153,1,0.042,0.109,0.0,0.325,0.502,144.188,set()
Bridgit Mendler,Ready or Not,200946,FALSE,2012,72,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84E-05,0.107,0.748,93.043,pop
Bruno Mars,Locked out of Heaven,233478,FALSE,2012,85,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,pop
Bruno Mars,Locked out of Heaven,233478,FALSE,2012,85,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,pop
Bruno Mars,Treasure,178560,TRUE,2012,78,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24E-05,0.324,0.937,116.017,pop
Bruno Mars,When I Was Your Man,213826,FALSE,2012,83,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,pop
Calvin Harris,Bounce (feat. Kelis) - Radio Edit,222186,FALSE,2012,62,0.779,0.963,2,-2.125,0,0.0399,0.0334,0.493,0.664,0.759,127.941,"hip hop, pop, Dance/Electronic"
Calvin Harris,Feel So Close - Radio Edit,206413,FALSE,2012,79,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,"hip hop, pop, Dance/Electronic"
Calvin Harris,Let's Go (feat. Ne-Yo),232800,FALSE,2012,66,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,"hip hop, pop, Dance/Electronic"
Calvin Harris,We'll Be Coming Back (feat. Example),234360,FALSE,2012,62,0.596,0.952,7,-4.364,1,0.0873,0.00131,0.0,0.598,0.571,127.945,"hip hop, pop, Dance/Electronic"
Calvin Harris,Drinking from the Bottle (feat. Tinie Tempah),240346,FALSE,2012,61,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24E-05,0.0525,0.53,128.062,"hip hop, pop, Dance/Electronic"
Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506,FALSE,2012,70,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,"hip hop, pop, Dance/Electronic"
Calvin Harris,Sweet Nothing (feat. Florence Welch),212560,FALSE,2012,71,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,"hip hop, pop, Dance/Electronic"
Calvin Harris,Thinking About You (feat. Ayah Marar),247933,FALSE,2012,65,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,"hip hop, pop, Dance/Electronic"
Carly Rae Jepsen,Call Me Maybe,193400,FALSE,2012,78,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28E-06,0.108,0.66,120.021,"pop, Dance/Electronic"
Carrie Underwood,Blown Away,240133,FALSE,2012,63,0.531,0.843,9,-2.569,0,0.0429,0.0909,0.0,0.0283,0.392,136.991,"pop, country"
Chris Brown,Turn Up the Music,227973,FALSE,2012,64,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22E-06,0.156,0.643,129.925,"hip hop, pop, R&B"
Chris Brown,Don't Wake Me Up,222306,FALSE,2012,62,0.602,0.691,7,-5.197,0,0.051,0.0548,0.0,0.144,0.206,127.967,"hip hop, pop, R&B"
David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),194840,TRUE,2012,72,0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,"hip hop, pop, Dance/Electronic"
David Guetta,Without You (feat. Usher),208133,FALSE,2012,70,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06E-06,0.157,0.402,127.884,"hip hop, pop, Dance/Electronic"
David Guetta,Turn Me On (feat. Nicki Minaj),199680,FALSE,2012,65,0.704,0.793,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.412,127.96,"hip hop, pop, Dance/Electronic"
David Guetta,She Wolf (Falling to Pieces) [feat. Sia],222500,FALSE,2012,66,0.492,0.857,7,-2.634,1,0.0655,0.0841,7.82E-06,0.344,0.393,129.973,"hip hop, pop, Dance/Electronic"
David Guetta,Titanium (feat. Sia),245040,FALSE,2012,79,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,"hip hop, pop, Dance/Electronic"
David Guetta,Play Hard (feat. Ne-Yo & Akon),201000,FALSE,2012,69,0.691,0.921,8,-1.702,0,0.0533,0.173,0.0,0.331,0.8,130.072,"hip hop, pop, Dance/Electronic"
DEV,In The Dark,226226,FALSE,2012,52,0.736,0.824,8,-4.231,1,0.0672,0.00358,0.000921,0.329,0.443,124.954,"pop, Dance/Electronic"
DJ Fresh,Louder (feat. Sian Evans) - Radio Edit,206776,FALSE,2012,55,0.31,0.926,6,-1.131,0,0.0464,0.0184,0.00792,0.483,0.493,139.85,"pop, Dance/Electronic"
DJ Fresh,Hot Right Now (feat. RITA ORA) - Radio Edit,182333,FALSE,2012,58,0.524,0.972,4,-1.569,0,0.0431,0.00656,0.00058,0.224,0.476,175.017,"pop, Dance/Electronic"
Emeli Sandé,"Read All About It, Pt. III",283706,FALSE,2012,65,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87E-06,0.0926,0.343,98.082,"pop, R&B"
Flo Rida,Whistle,224653,FALSE,2012,77,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,"hip hop, pop"
Flo Rida,Good Feeling,248133,FALSE,2012,76,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,"hip hop, pop"
Flo Rida,Wild Ones (feat. Sia),232946,FALSE,2012,77,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,"hip hop, pop"
Flo Rida,I Cry,223800,FALSE,2012,60,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79E-06,0.315,0.763,126.035,"hip hop, pop"
Florida Georgia Line,Cruise,208960,FALSE,2012,57,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,country
Frank Ocean,Lost,234093,TRUE,2012,64,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,"hip hop, pop, R&B"
fun.,We Are Young (feat. Janelle Monáe),250626,FALSE,2012,76,0.378,0.638,10,-5.576,1,0.075,0.02,7.66E-05,0.0849,0.735,184.086,"rock, pop"
Girls Aloud,Something Kinda Ooooh,201590,FALSE,2012,49,0.681,0.908,11,-3.918,0,0.0473,0.0232,0.0,0.355,0.879,131.925,"pop, Dance/Electronic"
Grimes,Oblivion,251266,FALSE,2012,0,0.697,0.529,2,-8.838,1,0.0338,0.115,0.901,0.0895,0.486,155.974,"pop, rock, Dance/Electronic"
Guy Sebastian,Battle Scars (feat. Lupe Fiasco),250080,FALSE,2012,0,0.61,0.863,5,-2.632,0,0.206,0.186,0.0,0.097,0.508,83.993,pop
Icona Pop,I Love It,156773,TRUE,2012,51,0.71,0.901,1,-2.686,1,0.0296,0.00828,1.34E-05,0.172,0.86,125.953,"pop, Dance/Electronic"
Ida Corr,Let Me Think About It,151973,FALSE,2012,43,0.762,0.754,0,-3.425,0,0.046,0.00022,0.0665,0.146,0.715,129.026,set()
Imagine Dragons,Radioactive,186813,FALSE,2012,77,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,rock
Imagine Dragons,Demons,177506,FALSE,2012,81,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938,rock
Jennifer Lopez,Dance Again,237266,FALSE,2012,0,0.797,0.867,11,-5.242,0,0.0696,0.0158,2.79E-06,0.0868,0.716,127.974,"hip hop, pop, R&B"
Justin Bieber,Boyfriend,171333,FALSE,2012,63,0.717,0.55,10,-6.019,0,0.0519,0.0358,0.00198,0.126,0.331,96.979,pop
Justin Bieber,As Long As You Love Me,229466,FALSE,2012,67,0.571,0.873,0,-3.382,0,0.1,0.0811,0.0,0.361,0.613,139.691,pop
Justin Bieber,Beauty And A Beat,227986,FALSE,2012,73,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27E-05,0.0682,0.526,128.003,pop
Kanye West,Mercy,329320,TRUE,2012,73,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8E-05,0.173,0.426,139.993,hip hop
Katy Perry,California Gurls,234653,FALSE,2012,72,0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014,pop
Katy Perry,E.T.,229573,FALSE,2012,65,0.62,0.869,1,-5.252,1,0.175,0.0181,0.0,0.369,0.76,151.684,pop
Katy Perry,Last Friday Night (T.G.I.F.),230746,FALSE,2012,74,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31E-05,0.671,0.765,126.03,pop
Katy Perry,Part Of Me,216160,FALSE,2012,73,0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,pop
Katy Perry,The One That Got Away,227333,FALSE,2012,72,0.687,0.792,1,-4.023,0,0.0353,0.000802,0.0,0.2,0.864,133.962,pop
Katy Perry,Wide Awake,220946,FALSE,2012,65,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64E-06,0.392,0.575,159.814,pop
Kendrick Lamar,Swimming Pools (Drank) - Extended Version,313786,TRUE,2012,63,0.716,0.485,1,-7.745,1,0.404,0.123,2.69E-05,0.604,0.26,74.132,hip hop
Kendrick Lamar,m.A.A.d city,350120,TRUE,2012,67,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07E-06,0.44,0.217,91.048,hip hop
Kesha,Die Young,211920,FALSE,2012,78,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,"pop, Dance/Electronic"
Kesha,C'Mon,214333,FALSE,2012,0,0.558,0.781,1,-5.448,0,0.0963,0.00657,0.00144,0.102,0.286,126.025,"pop, Dance/Electronic"
Labrinth,Earthquake (feat. Tinie Tempah),274600,TRUE,2012,62,0.54,0.856,0,-3.966,0,0.1,0.109,0.0,0.276,0.258,153.071,pop
Lana Del Rey,Born To Die,286253,FALSE,2012,53,0.18,0.636,4,-6.591,0,0.0439,0.209,0.000133,0.217,0.39,75.223,pop
Lana Del Rey,Ride,289080,TRUE,2012,66,0.373,0.686,0,-5.52,1,0.034,0.128,1.96E-06,0.383,0.189,93.763,pop
Linkin Park,BURN IT DOWN,230253,FALSE,2012,73,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,"rock, metal"
Little Mix,Wings,219733,FALSE,2012,0,0.738,0.875,7,-3.141,1,0.127,0.000673,0.000556,0.285,0.538,114.962,pop
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),235613,TRUE,2012,1,0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,"hip hop, pop"
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),258342,FALSE,2012,81,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,"hip hop, pop"
MARINA,Primadonna,221075,FALSE,2012,78,0.66,0.689,4,-2.671,0,0.0337,0.0884,0.0,0.0922,0.427,127.98,"pop, Dance/Electronic"
MARINA,How to Be a Heartbreaker,221493,FALSE,2012,50,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05,"pop, Dance/Electronic"
Maroon 5,One More Night,219546,FALSE,2012,74,0.716,0.821,5,-3.435,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,pop
Maroon 5,Payphone,231173,TRUE,2012,82,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,pop
Maroon 5,Daylight,225066,FALSE,2012,66,0.656,0.674,7,-5.473,1,0.0269,0.00242,0.0,0.255,0.369,120.001,pop
Michel Teló,Ai Se Eu Te Pego - Live,166866,FALSE,2012,0,0.676,0.935,11,-4.55,1,0.0692,0.357,0.0,0.853,0.85,96.055,"country, latin"
MKTO,Classic,175426,FALSE,2012,82,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,"hip hop, pop"
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),251626,FALSE,2012,69,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,"pop, R&B"
Nicki Minaj,Pound The Alarm,205640,TRUE,2012,64,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.09E-06,0.0241,0.591,125.055,"hip hop, pop"
Nicki Minaj,Starships,210626,TRUE,2012,75,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,"hip hop, pop"
Of Monsters and Men,Little Talks,266600,FALSE,2012,79,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,"pop, rock, Folk/Acoustic"
Olly Murs,Troublemaker (feat. Flo Rida),185586,FALSE,2012,0,0.762,0.863,0,-3.689,0,0.0565,0.015,0.0,0.125,0.965,106.008,"pop, Dance/Electronic"
Olly Murs,Dear Darlin',206373,FALSE,2012,59,0.512,0.828,11,-4.672,0,0.0454,0.00627,8.73E-06,0.119,0.34,124.021,"pop, Dance/Electronic"
One Direction,What Makes You Beautiful,199986,FALSE,2012,82,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,pop
One Direction,Live While We're Young,200186,FALSE,2012,0,0.658,0.837,2,-2.063,1,0.0543,0.0629,0.0,0.0969,0.936,126.015,pop
Otto Knows,Million Voices - Radio Edit,192866,FALSE,2012,0,0.582,0.894,8,-6.298,1,0.041,0.0022,0.0223,0.0664,0.0694,125.946,"pop, Dance/Electronic"
Owl City,Good Time,205933,FALSE,2012,77,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98E-06,0.371,0.682,126.05,"rock, pop"
P!nk,Try,247906,FALSE,2012,76,0.674,0.628,2,-7.079,1,0.03,0.00144,0.0,0.0944,0.552,103.998,pop
P!nk,True Love (feat. Lily Allen),230733,TRUE,2012,71,0.457,0.823,9,-4.76,1,0.311,0.00144,0.0,0.108,0.578,192.205,pop
P!nk,Try,247906,FALSE,2012,76,0.674,0.628,2,-7.079,1,0.03,0.00144,0.0,0.0944,0.552,103.998,pop
Passenger,Let Her Go,252866,FALSE,2012,73,0.509,0.538,7,-7.335,1,0.0572,0.385,0.0,0.104,0.244,75.089,pop
Pitbull,Feel This Moment (feat. Christina Aguilera),229506,FALSE,2012,77,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,"hip hop, pop, latin"
Pitbull,Don't Stop the Party (feat. TJR),206120,FALSE,2012,64,0.722,0.958,4,-3.617,1,0.0912,0.00726,0.0,0.375,0.952,127.008,"hip hop, pop, latin"
Pitbull,Timber (feat. Ke$ha),204160,FALSE,2012,80,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,"hip hop, pop, latin"
PSY,Gangnam Style (강남스타일),219493,FALSE,2012,72,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,pop
Rihanna,Diamonds,225146,FALSE,2012,75,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,"hip hop, pop, R&B"
Rihanna,Stay,240706,FALSE,2012,76,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12E-05,0.117,0.125,111.893,"hip hop, pop, R&B"
Rita Ora,R.I.P. (feat. Tinie Tempah),228026,FALSE,2012,46,0.603,0.831,11,-3.443,0,0.0479,0.027,0.0,0.652,0.358,72.022,"hip hop, pop, Dance/Electronic"
Rita Ora,How We Do (Party),247026,TRUE,2012,48,0.738,0.922,7,-3.94,1,0.0833,0.0034,0.0,0.0986,0.689,116.024,"hip hop, pop, Dance/Electronic"
Robbie Williams,Candy,201053,FALSE,2012,68,0.715,0.791,10,-6.63,1,0.0414,0.0368,0.0,0.0694,0.879,116.043,"pop, rock"
ScHoolboy Q,Hands on the Wheel (feat. Asap Rocky),197131,TRUE,2012,61,0.646,0.784,1,-7.471,0,0.108,0.0166,0.0,0.0721,0.179,127.839,"hip hop, pop"
Sean Paul,She Doesn't Mind,227786,FALSE,2012,70,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3E-06,0.207,0.622,120.015,"hip hop, pop"
Swedish House Mafia,Don't You Worry Child - Radio Edit,212862,FALSE,2012,76,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,"pop, Dance/Electronic"
Taylor Swift,I Knew You Were Trouble.,219720,FALSE,2012,59,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,pop
Taylor Swift,I Knew You Were Trouble.,219720,FALSE,2012,76,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,pop
Taylor Swift,22,232120,FALSE,2012,68,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,pop
The Script,Hall of Fame (feat. will.i.am),202533,FALSE,2012,78,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,"pop, rock"
The Wanted,Chasing The Sun,198800,FALSE,2012,69,0.637,0.732,7,-6.209,0,0.0965,0.244,0.0,0.498,0.68,128.108,"pop, Dance/Electronic"
Train,Drive By,195973,FALSE,2012,77,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06E-05,0.0801,0.721,122.028,pop
Tyga,Rack City,203200,TRUE,2012,61,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96E-05,0.187,0.273,98.986,"hip hop, pop"
Tyga,Faded,206666,TRUE,2012,58,0.831,0.667,1,-8.438,1,0.188,0.0103,0.0,0.35,0.339,95.073,"hip hop, pop"
Usher,Scream,234693,FALSE,2012,66,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,"hip hop, pop, R&B"
Wiz Khalifa,"Work Hard, Play Hard",219026,TRUE,2012,62,0.787,0.666,11,-4.475,1,0.0485,0.0409,1.91E-05,0.296,0.485,140.008,"hip hop, pop"
Zedd,Clarity,271426,FALSE,2012,0,0.523,0.78,8,-3.464,1,0.0753,0.0366,0.0,0.0751,0.193,128.006,"hip hop, pop, Dance/Electronic"
2 Chainz,We Own It (Fast & Furious),227906,FALSE,2013,69,0.563,0.902,1,-4.586,0,0.402,0.0545,0.0,0.0524,0.559,171.999,"hip hop, pop"
A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",233786,TRUE,2013,76,0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,hip hop
Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,FALSE,2013,84,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13E-05,0.104,0.8,92.004,rock
Arctic Monkeys,Do I Wanna Know?,272394,FALSE,2013,84,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,rock
Ariana Grande,The Way,227026,FALSE,2013,65,0.645,0.878,5,-3.208,0,0.113,0.294,0.0,0.076,0.862,82.324,pop
Armin van Buuren,This Is What It Feels Like,204360,FALSE,2013,66,0.551,0.833,8,-5.217,1,0.03,0.0391,2.77E-06,0.0632,0.145,129.885,"pop, Dance/Electronic"
Avicii,Wake Me Up,247426,FALSE,2013,6,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,"pop, Dance/Electronic"
Avicii,Hey Brother,255093,FALSE,2013,2,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64E-05,0.0828,0.458,125.014,"pop, Dance/Electronic"
Avril Lavigne,Here's to Never Growing Up,214080,TRUE,2013,0,0.483,0.871,0,-3.084,1,0.101,0.015,0.0,0.415,0.716,164.986,pop
Baauer,Harlem Shake,196664,FALSE,2013,57,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,Dance/Electronic
Bastille,Of The Night,214205,FALSE,2013,61,0.67,0.829,5,-7.2,0,0.0427,0.0192,0.000225,0.089,0.349,125.01,"pop, rock"
Bastille,Pompeii,214147,FALSE,2013,74,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,"pop, rock"
Bingo Players,Get Up (Rattle) - Vocal Edit,166933,FALSE,2013,1,0.801,0.985,7,-2.69,1,0.0645,0.0205,6.86E-06,0.296,0.722,127.99,"pop, Dance/Electronic"
Birdy,Wings,252106,FALSE,2013,48,0.474,0.707,7,-4.534,1,0.0253,0.0831,0.0,0.162,0.224,83.235,pop
Blake Shelton,Sure Be Cool If You Did,215720,FALSE,2013,56,0.576,0.726,11,-4.625,1,0.035,0.255,0.0,0.108,0.582,136.802,country
Britney Spears,Work B**ch,247853,TRUE,2013,0,0.63,0.816,9,-6.535,1,0.15,0.124,0.00111,0.0616,0.85,128.012,pop
Capital Cities,Safe And Sound,192693,FALSE,2013,0,0.652,0.783,0,-4.829,1,0.0309,0.000189,0.0173,0.0889,0.836,117.952,pop
Childish Gambino,3005,235662,TRUE,2013,0,0.681,0.463,6,-6.542,0,0.289,0.128,0.0,0.0769,0.661,82.92,hip hop
Chris Brown,Fine China,213666,FALSE,2013,0,0.659,0.735,10,-4.758,0,0.056,0.0466,0.0,0.111,0.609,104.038,"hip hop, pop, R&B"
Christina Perri,human,250706,FALSE,2013,59,0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,pop
Ciara,Body Party,234040,FALSE,2013,64,0.577,0.576,2,-6.299,1,0.0563,0.0143,0.0,0.602,0.12,133.973,"pop, R&B"
